,pdb_file,native,ml,weight_delta,r_free,r_work,r_all
15,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/15.pdb,0,3.5583012285728683,0.18000003695487976,0.05176761857096089,0.0519426962277298,0.05193019085460393
16,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/16.pdb,0,2.4436285148518375,0.0599999874830246,0.01693660601292416,0.016954986008682164,0.016953564607090955
17,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/17.pdb,0,5.460131301791403,1.4200000278651714,0.3423262858092862,0.34700949505270295,0.34667510361411136
18,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/18.pdb,0,4.8954746155513265,0.7399999797344208,0.20570550259895265,0.20813688059405883,0.20796428247509113
19,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/19.pdb,0,4.655507960785708,0.5600000321865082,0.15882057719020684,0.1603957563326341,0.16028393666794935
20,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/20.pdb,0,4.506323676749899,0.5399999916553497,0.1387479785362027,0.1369171431130282,0.13704644401242191
21,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/21.pdb,0,5.135992292053407,1.0199999809265137,0.26986216763728244,0.2739841728234699,0.2736901366045138
22,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/22.pdb,0,0.0,0.0,3.0820079089647876e-05,3.124986705550528e-05,3.1219426701634306e-05
23,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/23.pdb,0,2.0439579688248415,0.03999999165534973,0.011358173297253697,0.011363549862067437,0.011363047586584995
24,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/24.pdb,0,3.275034203198174,0.14000000059604645,0.03898135567576651,0.039021818192546805,0.03901874603178486
25,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/25.pdb,0,4.8954746155513265,0.7399999797344208,0.20570550259895265,0.20813688059405883,0.20796428247509113
26,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/26.pdb,0,3.275034203198174,0.14000000059604645,0.03898135567576651,0.039021818192546805,0.03901874603178486
27,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/27.pdb,0,3.4402208156539777,0.1600000262260437,0.04599262452598279,0.046112089960861274,0.046103551202521714
28,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/28.pdb,0,3.617969676289182,0.19999997317790985,0.055071106624562854,0.0551072619311991,0.05510405216993519
29,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/29.pdb,0,4.686881652365203,0.5800000131130219,0.16418771453396586,0.16586933755867875,0.16575013217918552
30,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/30.pdb,0,4.799697337015907,0.6600000262260437,0.18527771256079234,0.18736660204233724,0.18721853795960527
31,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/31.pdb,0,4.849491005459887,0.7000000178813934,0.1956486488609472,0.1978520514834194,0.19769581620088786
32,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/32.pdb,0,4.716905668697056,0.5999999940395355,0.16947743937568577,0.1713024700846079,0.17117311756389325
33,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/33.pdb,0,4.825109562857704,0.6800000369548798,0.1904963361430182,0.1926330704869515,0.19248158005229063
34,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/34.pdb,0,4.937996208735096,0.7800000309944153,0.21550951787252737,0.2181992504077331,0.21800807077991538
35,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/35.pdb,0,4.474969173324055,0.46000000834465027,0.1315215108331213,0.13258456869715565,0.1325088768616085
36,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/36.pdb,0,4.389336703998182,0.42000001668930054,0.12033295518128236,0.12126942019275724,0.12120250136318983
37,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/37.pdb,0,5.207320615249395,1.1399999856948853,0.29414423318986976,0.29862014968146156,0.29830063153443837
38,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/38.pdb,0,4.293925751850548,0.3799999952316284,0.10913500817933681,0.1098400782976017,0.10978973665058567
39,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/39.pdb,0,4.552340900424437,0.5,0.1425651776392171,0.14379887441413527,0.1437111020675541
40,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/40.pdb,0,4.433273189872006,0.4400000274181366,0.12595050431054045,0.12693934602544452,0.12686879700745743
41,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/41.pdb,0,4.74568403826956,0.6200000047683716,0.17477440723665139,0.17669861701674805,0.17656224278277338
42,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/42.pdb,0,5.047819753948986,0.9000000357627869,0.24365077202556382,0.24716484770668756,0.24691441430789943
43,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/43.pdb,0,4.433273189872006,0.4400000274181366,0.12595050431054045,0.12693934602544452,0.12686879700745743
44,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/44.pdb,0,4.799697337015907,0.6600000262260437,0.18527771256079234,0.18736660204233724,0.18721853795960527
45,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/45.pdb,0,4.849491005459887,0.7000000178813934,0.1956486488609472,0.1978520514834194,0.19769581620088786
46,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/46.pdb,0,3.9970263941202195,0.2800000309944153,0.08069356587140374,0.08100606794124164,0.08098374269388528
47,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/47.pdb,0,4.552340900424437,0.5,0.1425651776392171,0.14379887441413527,0.1437111020675541
48,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/48.pdb,0,5.273809573079321,1.2800000309944153,0.3197152733146404,0.3244835523850741,0.324143204286704
49,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/49.pdb,0,4.686881652365203,0.5800000131130219,0.16418771453396586,0.16586933755867875,0.16575013217918552
50,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/50.pdb,0,4.127698452138027,0.320000022649765,0.09217825772696948,0.09258331139937871,0.09255438042572182
51,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/51.pdb,0,2.0439579688248415,0.03999999165534973,0.011358173297253697,0.011363549862067437,0.011363047586584995
52,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/52.pdb,0,3.4402208156539777,0.1600000262260437,0.04599262452598279,0.046112089960861274,0.046103551202521714
53,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/53.pdb,0,5.013868847013803,0.8599999845027924,0.23447829529959383,0.23773286613184427,0.23750129712175963
54,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/54.pdb,0,5.256443416084735,1.239999994635582,0.3126866380386741,0.31743226794952717,0.317093551211504
55,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/55.pdb,0,3.617969676289182,0.19999997317790985,0.055071106624562854,0.0551072619311991,0.05510405216993519
56,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/56.pdb,0,4.253020072872058,0.3999999985098839,0.10610728035126944,0.10526324105699092,0.10532257828546743
57,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/57.pdb,0,4.8729406919897205,0.7199999988079071,0.20069706736739523,0.2030210284901812,0.2028562423323662
58,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/58.pdb,0,5.437229484109937,1.3799999877810478,0.33621358241302196,0.3409154572485362,0.3405797389163793
59,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/59.pdb,0,4.514592385258319,0.47999998927116394,0.1370633356567471,0.13820108818791607,0.13812012836197363
60,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/60.pdb,0,4.799697337015907,0.6600000262260437,0.18527771256079234,0.18736660204233724,0.18721853795960527
61,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/61.pdb,0,0.0,0.0,3.0820079089647876e-05,3.124986705550528e-05,3.1219426701634306e-05
62,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/62.pdb,0,4.8729406919897205,0.7199999988079071,0.20069706736739523,0.2030210284901812,0.2028562423323662
63,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/63.pdb,0,5.207320615249395,1.1399999856948853,0.29414423318986976,0.29862014968146156,0.29830063153443837
64,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/64.pdb,0,3.6633972147045526,0.20000001788139343,0.05758950253034565,0.057756495844766415,0.057744459330729116
65,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/65.pdb,0,4.293925751850548,0.3799999952316284,0.10913500817933681,0.1098400782976017,0.10978973665058567
66,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/66.pdb,0,4.334088510653212,0.4399999789893627,0.11564228797594661,0.11447329203839149,0.11455535736075652
67,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/67.pdb,0,1.359153542751115,0.019999980926513672,0.005728152826602599,0.005734892240750803,0.005734432260160824
68,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/68.pdb,0,2.0439579688248415,0.03999999165534973,0.011358173297253697,0.011363549862067437,0.011363047586584995
69,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/69.pdb,0,4.937996208735096,0.7800000309944153,0.21550951787252737,0.2181992504077331,0.21800807077991538
70,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/70.pdb,0,5.401408557165881,1.3200000151991844,0.32648822208845707,0.33126738289689117,0.3309264028379172
71,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/71.pdb,0,4.161126782461465,0.36000001430511475,0.09627390609657516,0.095748106300716,0.09578482140611573
72,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/72.pdb,0,3.5583012285728683,0.18000003695487976,0.05176761857096089,0.0519426962277298,0.05193019085460393
73,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/73.pdb,0,4.343010426691447,0.40000003576278687,0.11472614412543375,0.11557183500145934,0.11551119738092948
74,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/74.pdb,0,5.207320615249395,1.1399999856948853,0.29414423318986976,0.29862014968146156,0.29830063153443837
75,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/75.pdb,0,3.9970263941202195,0.2800000309944153,0.08069356587140374,0.08100606794124164,0.08098374269388528
76,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/76.pdb,0,4.208543148535906,0.3800000101327896,0.1012321803938622,0.10054659425478,0.10059467013381863
77,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/77.pdb,0,5.0311734622862545,0.8799999952316284,0.23909054234048338,0.24248185734854313,0.24224032119115857
78,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/78.pdb,0,2.4566671760028056,0.06000003218650818,0.017164157082254657,0.01717879135749227,0.0171776742040437
79,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/79.pdb,0,5.047819753948986,0.9000000357627869,0.24365077202556382,0.24716484770668756,0.24691441430789943
80,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/80.pdb,0,4.622738398093351,0.5400000214576721,0.1533987735562217,0.15488770572086322,0.1547817437984193
81,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/81.pdb,0,4.5883188898380824,0.5199999809265137,0.14808039034346215,0.1493692819514472,0.14927770108831578
82,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/82.pdb,0,4.343010426691447,0.40000003576278687,0.11472614412543375,0.11557183500145934,0.11551119738092948
83,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/83.pdb,0,5.122586601461213,0.9999999850988388,0.26566992856917354,0.2696726640935248,0.2693871912832838
84,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/84.pdb,0,5.460131301791403,1.4200000278651714,0.3423262858092862,0.34700949505270295,0.34667510361411136
85,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/85.pdb,0,4.995934942099091,0.8400000035762787,0.22983701474679508,0.23292230798527785,0.23270275087717784
86,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/86.pdb,0,3.8653152857853135,0.26000000536441803,0.07077871018201468,0.07077495374049932,0.07077484456534697
87,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/87.pdb,0,3.275034203198174,0.14000000059604645,0.03898135567576651,0.039021818192546805,0.03901874603178486
88,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/88.pdb,0,4.655507960785708,0.5600000321865082,0.15882057719020684,0.1603957563326341,0.16028393666794935
89,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/89.pdb,0,1.359153542751115,0.019999980926513672,0.005728152826602599,0.005734892240750803,0.005734432260160824
90,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/90.pdb,0,4.514592385258319,0.47999998927116394,0.1370633356567471,0.13820108818791607,0.13812012836197363
91,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/91.pdb,0,4.917111661451411,0.7599999904632568,0.21060228288822627,0.213169013525683,0.21298672810358113
92,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/92.pdb,0,3.8448477507018257,0.23999997973442078,0.06916418890168831,0.06940112496510123,0.06938417038929294
93,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/93.pdb,0,4.472189140551697,0.5200000014156103,0.1339058304751349,0.1321774983356748,0.13229978495110625
94,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/94.pdb,0,4.74568403826956,0.6200000047683716,0.17477440723665139,0.17669861701674805,0.17656224278277338
95,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/95.pdb,0,4.8729406919897205,0.7199999988079071,0.20069706736739523,0.2030210284901812,0.2028562423323662
96,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/96.pdb,0,4.825109562857704,0.6800000369548798,0.1904963361430182,0.1926330704869515,0.19248158005229063
97,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/97.pdb,0,4.514592385258319,0.47999998927116394,0.1370633356567471,0.13820108818791607,0.13812012836197363
98,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/98.pdb,0,4.8729406919897205,0.7199999988079071,0.20069706736739523,0.2030210284901812,0.2028562423323662
99,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/99.pdb,0,5.401408557165881,1.3200000151991844,0.32648822208845707,0.33126738289689117,0.3309264028379172
100,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/100.pdb,0,4.8729406919897205,0.7199999988079071,0.20069706736739523,0.2030210284901812,0.2028562423323662
101,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/101.pdb,0,2.727235668475356,0.07999996840953827,0.02249928582876045,0.02252200552593698,0.022520307390549624
102,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/102.pdb,0,4.293925751850548,0.3799999952316284,0.10913500817933681,0.1098400782976017,0.10978973665058567
103,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/103.pdb,0,4.293925751850548,0.3799999952316284,0.10913500817933681,0.1098400782976017,0.10978973665058567
104,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/104.pdb,0,4.825109562857704,0.6800000369548798,0.1904963361430182,0.1926330704869515,0.19248158005229063
105,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/105.pdb,0,3.6633972147045526,0.20000001788139343,0.05758950253034565,0.057756495844766415,0.057744459330729116
106,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/106.pdb,0,4.552340900424437,0.5,0.1425651776392171,0.14379887441413527,0.1437111020675541
107,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/107.pdb,0,3.7085221496510097,0.21999996900558472,0.060339323304579466,0.06038030756263678,0.0603768793908244
108,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/108.pdb,0,5.247285994027189,1.2200000062584877,0.30908888898303283,0.3138004547751237,0.3134641818493122
109,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/109.pdb,0,4.064671097705165,0.30000001192092896,0.08645898344478306,0.08679854865625496,0.08677433341975446
110,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/110.pdb,0,3.6633972147045526,0.20000001788139343,0.05758950253034565,0.057756495844766415,0.057744459330729116
111,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/111.pdb,0,4.799697337015907,0.6600000262260437,0.18527771256079234,0.18736660204233724,0.18721853795960527
112,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/112.pdb,0,5.4829776657269536,1.4600000083446503,0.34869470155566085,0.3533801021680298,0.35304569943505726
113,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/113.pdb,0,4.825109562857704,0.6800000369548798,0.1904963361430182,0.1926330704869515,0.19248158005229063
114,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/114.pdb,0,4.241834832756825,0.35999998450279236,0.10350795294538459,0.10409728470541757,0.10405522999902202
115,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/115.pdb,0,4.127698452138027,0.320000022649765,0.09217825772696948,0.09258331139937871,0.09255438042572182
116,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/116.pdb,0,2.946687499908999,0.09999996423721313,0.0280509128279605,0.028061587915361678,0.0280607586228299
117,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/117.pdb,0,4.110128694763183,0.3399999663233757,0.09125363105015954,0.0908667245817991,0.0908936917239072
118,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/118.pdb,0,5.196372209734146,1.1199999898672104,0.29016005613678636,0.2946669612102907,0.29434529797271924
119,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/119.pdb,0,3.7584511287058935,0.2199999988079071,0.06339883184540045,0.0635843959986714,0.06357109767677435
120,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/120.pdb,0,4.389336703998182,0.42000001668930054,0.12033295518128236,0.12126942019275724,0.12120250136318983
121,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/121.pdb,0,3.275034203198174,0.14000000059604645,0.03898135567576651,0.039021818192546805,0.03901874603178486
122,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/122.pdb,0,4.917111661451411,0.7599999904632568,0.21060228288822627,0.213169013525683,0.21298672810358113
123,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/123.pdb,0,5.108691973612901,0.9800000041723251,0.26137755590329187,0.26529489008817175,0.2650154490159799
124,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/124.pdb,0,2.7453876635766425,0.08000001311302185,0.022921408987620587,0.022941483538635468,0.022939891001965602
125,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/125.pdb,0,4.655507960785708,0.5600000321865082,0.15882057719020684,0.1603957563326341,0.16028393666794935
126,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/126.pdb,0,4.474969173324055,0.46000000834465027,0.1315215108331213,0.13258456869715565,0.1325088768616085
127,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/127.pdb,0,5.437229484109937,1.3799999877810478,0.33621358241302196,0.3409154572485362,0.3405797389163793
128,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/128.pdb,0,4.552340900424437,0.5,0.1425651776392171,0.14379887441413527,0.1437111020675541
129,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/129.pdb,0,4.389336703998182,0.42000001668930054,0.12033295518128236,0.12126942019275724,0.12120250136318983
130,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/130.pdb,0,4.773272566172013,0.6399999856948853,0.18003847220886304,0.18205684655701568,0.18191378799485466
131,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/131.pdb,0,3.9970263941202195,0.2800000309944153,0.08069356587140374,0.08100606794124164,0.08098374269388528
132,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/132.pdb,0,1.3572406473383947,0.02000001072883606,0.0057266632311774885,0.005715949621335928,0.005716678746890361
133,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/133.pdb,0,4.294851504940745,0.41999999061226845,0.11091428073730575,0.10991277184318436,0.10998302803312998
134,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/134.pdb,0,2.4566671760028056,0.06000003218650818,0.017164157082254657,0.01717879135749227,0.0171776742040437
135,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/135.pdb,0,4.977319996202835,0.820000022649765,0.22514787237135195,0.22806602736682438,0.2278584913607889
136,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/136.pdb,0,5.413542474698102,1.340000007301569,0.32982614916202124,0.33456245804859913,0.33422442036689815
137,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/137.pdb,0,3.8653152857853135,0.26000000536441803,0.07077871018201468,0.07077495374049932,0.07077484456534697
138,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/138.pdb,0,4.064671097705165,0.30000001192092896,0.08645898344478306,0.08679854865625496,0.08677433341975446
139,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/139.pdb,0,4.917111661451411,0.7599999904632568,0.21060228288822627,0.213169013525683,0.21298672810358113
140,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/140.pdb,0,4.958038098349109,0.800000011920929,0.22037874407101757,0.22316345920814804,0.22296554358033027
141,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/141.pdb,0,3.125160141351972,0.12000001966953278,0.0335471229093806,0.03356879179521274,0.033567142831869776
142,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/142.pdb,0,5.247285994027189,1.2200000062584877,0.30908888898303283,0.3138004547751237,0.3134641818493122
143,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/143.pdb,0,4.655507960785708,0.5600000321865082,0.15882057719020684,0.1603957563326341,0.16028393666794935
144,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/3ca7_refine_2/144.pdb,0,5.173453517106435,1.0800000131130219,0.2821891109139416,0.28656397742493417,0.28625179014053026
