,pdb_file,native,ml,rmsd,rmsd_avg,rmsd_order,rmsd_dom,r_free,r_work,r_all
11,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/11.pdb,0,5.463407804022287,2.0380994981530316,1.047444907126425,2.0380994981530325,0.2471796817434849,0.4124217076918806,0.4220061619016768,0.4213072258579198
12,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/12.pdb,0,5.423915110942718,0.2622135209298069,0.20961676769721724,0.2622135209298069,0.25174494772728956,0.3782131454756461,0.39695765855315823,0.3956258227463656
13,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/13.pdb,0,5.553300165254925,0.547339885220717,0.46582289308795977,0.547339885220717,0.6146971986167757,0.5117267688496692,0.5176405168547432,0.5172364369040194
14,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/14.pdb,0,5.565103897035728,0.26028338286445335,0.22231955789020427,0.26028338286445335,0.2701756211535526,0.3836476708857864,0.3952247430594044,0.39440049970984303
15,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/15.pdb,0,5.482189926392205,0.3161826014802418,0.2548051844674834,0.3161826014802418,0.33206341215672674,0.4271210761481899,0.4390275430825448,0.43818144444993384
16,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/16.pdb,0,5.578658171504742,4.723564325949289,4.044919133230605,4.7235643259492885,5.526017669088429,0.5464217812771843,0.5461965424266657,0.5462454443021759
17,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/17.pdb,0,5.4856557129466905,0.32618573736180706,0.2692274378438585,0.3261857373618069,0.34837455347643126,0.4366124125728471,0.43988370064524646,0.4396523462283312
18,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/18.pdb,0,5.577552266412611,3.281068799929141,2.8003880093543874,3.281068799929142,3.8374529350462026,0.5493112520659875,0.5446266597819499,0.5448430409388256
19,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/19.pdb,0,5.46647565172884,0.9814340590728515,0.5511912049295526,0.9814340590728515,0.25100899336858007,0.4110177810526999,0.4248180192264022,0.4238402698853445
20,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/20.pdb,0,5.564972365293092,0.8532586403600244,0.7302038467460515,0.8532586403600244,0.9854046861120743,0.5312909689727898,0.5300195670839682,0.5301085961360884
21,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/21.pdb,0,5.448036207466982,0.3041264889430105,0.26153378948393974,0.30412648894301036,0.30902586950136396,0.4238216304855999,0.4141563102931599,0.4148469905416681
22,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/22.pdb,0,5.58136577500799,4.013980564050776,3.5006017407462533,4.013980564050775,3.4192085135588535,0.5548741778252188,0.563272964586385,0.5626686435106043
23,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/23.pdb,0,5.581158936686328,3.610855544580053,3.1883086278890302,3.610855544580053,3.5516828554707747,0.5549318907222371,0.5615620421824118,0.5610784055949031
24,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/24.pdb,0,5.494902514811541,2.297910927863194,1.228697197096472,2.297910927863194,0.2718825726786495,0.4310513985822859,0.44655157821987257,0.4454402945080924
25,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/25.pdb,0,5.465053402807251,0.29546557734296064,0.23319121057435296,0.29546557734296075,0.2935008402712828,0.42105677572807404,0.42701755752571313,0.42663135273361513
26,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/26.pdb,0,5.579192255667204,3.9307968569266856,3.3556049244589263,3.930796856926685,4.597575357446121,0.5610589706171851,0.5506096557677209,0.5513629801244135
27,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/27.pdb,0,5.582409046763229,5.256616825020234,4.8164870371114965,5.256616825020235,4.980156413681002,0.5566987655207684,0.5604880060380664,0.5601907914500902
28,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/28.pdb,0,5.582730316809585,4.265909505921577,3.9027762269089177,4.265909505921578,4.4520511045481,0.5635188758886577,0.5646787329672174,0.56444968299141
29,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/29.pdb,0,5.588697768957347,0.27405036240963515,0.23428117954045558,0.27405036240963515,0.28817756696431684,0.416530589212626,0.42941217171065554,0.42848178292428524
30,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/30.pdb,0,5.495230160481551,2.917878508059246,1.516573588831256,2.9178785080592458,0.2831779023074563,0.43745357897087533,0.446933876153208,0.44625879024069404
31,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/31.pdb,0,5.512107799025008,1.5733105811442945,0.8429041556900153,1.5733105811442942,0.3009264610249788,0.4584856136867821,0.4607074753111823,0.46053402302820357
32,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/32.pdb,0,5.576604976746278,1.8525165700130697,1.5734906469340852,1.85251657001307,2.158748031463181,0.5334687703882919,0.5463182645932397,0.5454011569358989
33,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/33.pdb,0,5.576702197585896,1.7662584875398277,1.509395074381892,1.7662584875398275,2.0623752905297654,0.535990973751817,0.5493889802845984,0.5484257086584493
34,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/34.pdb,0,5.531755343263826,2.896620936625847,1.5074871617816246,2.8966209366258475,0.33861099144827,0.48345841848418936,0.48286318855667276,0.4828887460665626
35,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/35.pdb,0,5.485533733956666,0.31354661886428464,0.2624980646166896,0.31354661886428464,0.33780698931772885,0.43786329075261554,0.4408644167535993,0.440651337226804
36,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/36.pdb,0,5.520777805439979,1.4755499665447118,0.7776481323821725,1.475549966544712,0.31050486471094935,0.4672564298434392,0.47160974864531807,0.47130650506969746
37,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/37.pdb,0,5.581409408446348,4.725620086963805,4.1696499931740645,4.725620086963806,5.234844382303829,0.5564958806385755,0.5616508313431856,0.5612912171809736
38,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/38.pdb,0,5.480157613766725,1.2941916015946653,0.6867664554364886,1.2941916015946655,0.25685992707278593,0.433833758456074,0.4363447404920761,0.43616375904944427
39,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/39.pdb,0,5.4242386097026944,0.2758529547787194,0.21607026350271558,0.27585295477871935,0.2562315668311016,0.3935097520488705,0.3993601361949274,0.39894172172802783
40,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/40.pdb,0,5.579871286896053,5.627822014613485,4.797781146857832,5.627822014613484,6.583225228968046,0.5507249444675782,0.5520349940589206,0.5519487720505359
41,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/41.pdb,0,5.493861408504755,0.3514421857570954,0.2933682214898099,0.3514421857570954,0.3649303829069066,0.4545397942228549,0.44831662653069226,0.4488003526465254
42,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/42.pdb,0,5.570908481749479,0.2953710745817441,0.24485703206559162,0.29537107458174405,0.30067722533206137,0.4138590424110967,0.4227549188082966,0.4221212458446523
43,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/43.pdb,0,5.571600869907805,1.467773375819948,1.2644655291288895,1.4677733758199476,1.7102884649939758,0.5397283564502239,0.5423481058101107,0.542161872526947
44,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/44.pdb,0,5.508516265768052,2.466284570109129,1.2691804344114843,2.4662845701091287,0.26475443587713227,0.4569693913243227,0.45976005134978815,0.45956906611774495
45,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/45.pdb,0,5.459620152121941,0.3025768940582725,0.24913879065002204,0.3025768940582724,0.3013660827269924,0.40417944211147805,0.42214249067371357,0.4208595382435702
46,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/46.pdb,0,5.582701457052875,2.880625076086136,2.2823335964345906,2.880625076086136,2.301490295490884,0.5699607536934002,0.562994594046127,0.5634749392037661
47,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/47.pdb,0,5.573375507186357,1.3130093841067472,1.1095847032850776,1.313009384106747,1.5292027252804903,0.532762314442064,0.5420426639571952,0.5413803280139803
48,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/48.pdb,0,5.571947647915112,1.150873795743479,0.9746589591483692,1.150873795743479,1.3330936142744683,0.5363684839657543,0.5427347667441398,0.5423010398353756
49,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/49.pdb,0,5.533192297168713,2.3526919600341913,1.246131926936233,2.3526919600341913,0.32721159730454463,0.4814676827025976,0.48376504316671426,0.4836037524120272
50,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/50.pdb,0,5.469898990753783,1.4363893228299243,0.7735853737763949,1.4363893228299243,0.2527139840735527,0.40989656867140617,0.42594360850451135,0.42479619149522924
51,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/51.pdb,0,5.5798772157558245,4.158722377899189,3.66199570331374,4.15872237789919,4.6344322507539975,0.5522694443727579,0.5581577317105948,0.5577354401977914
52,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/52.pdb,0,5.580324025017934,4.560008237586975,3.9677976818844622,4.560008237586973,5.289454707231085,0.5527909000116941,0.5607314530182811,0.5601650214846439
53,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/53.pdb,0,5.581184408489222,3.882086560882609,3.5422576754990818,3.8820865608826094,4.0387989590742865,0.5527629319419061,0.555936992708101,0.5556910546013759
54,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/54.pdb,0,5.501334648163455,2.174636766432072,1.1603548986097252,2.174636766432072,0.2812491784432523,0.4321358037469,0.4526116550932872,0.4511640317350841
55,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/55.pdb,0,5.5167199468626755,2.8332448952090874,1.4629845074717847,2.8332448952090874,0.3101681666415947,0.45912529614923314,0.4661253443072174,0.465625903632906
56,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/56.pdb,0,5.450520737875968,0.28986951941080524,0.23445470057243473,0.2898695194108053,0.3014411642099613,0.4042853639693935,0.41527521042672455,0.414510878119679
57,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/57.pdb,0,5.532139910614148,1.3067983327739165,0.7264150964307442,1.3067983327739165,0.33463731033513494,0.4842294085661374,0.4846678180126236,0.48463916379728006
58,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/58.pdb,0,5.568141498957803,1.4652178356472587,0.9172201039490006,1.4652178356472585,0.6905717348521624,0.5270657894313698,0.5412491694441749,0.5402284353759662
59,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/59.pdb,0,5.583317526790825,4.266651686163556,3.6603424663068242,4.266651686163554,3.5724211832875605,0.5565046348318058,0.5620741060430752,0.561642734635744
60,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/60.pdb,0,5.5680810249569825,1.0915310071064148,0.9185320447633,1.0915310071064146,1.267839327249834,0.5343347127844016,0.5320533133999682,0.5322166592510792
61,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/61.pdb,0,5.467978746470812,0.2745114093915226,0.22021776763627574,0.27451140939152263,0.27682001016842245,0.41620238627109024,0.4262980475504804,0.42557733124966607
62,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/62.pdb,0,5.569348109496828,1.118086044189957,0.94785410462407,1.1180860441899572,1.3007727923842705,0.5290051214703895,0.5371826216451878,0.5366075029211209
63,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/63.pdb,0,5.568589179273267,0.2673733035430183,0.2184692192187808,0.26737330354301825,0.28156746914295455,0.41450278856799655,0.4159122655184998,0.41581354227478023
64,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/64.pdb,0,5.5837157763162315,3.778296043939653,2.6864972927795154,3.778296043939653,2.258323723725667,0.5502363859272461,0.5584699641126357,0.557862065725672
65,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/65.pdb,0,5.538715445034987,2.9043283197779304,1.5556173436647351,2.904328319777931,0.350927882667745,0.47840915705467246,0.4877622950592,0.48708931580242676
66,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/66.pdb,0,5.581088739941484,2.715403315568386,2.2815097059459615,2.7154033155683854,2.6926835519493686,0.5690208329047087,0.557824409429227,0.558656626001528
67,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/67.pdb,0,5.582180992461861,4.26332923018279,3.8400225245584614,4.263329230182789,4.534943017579972,0.5582431577373653,0.5602564930115184,0.5600957217688848
68,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/68.pdb,0,5.579189525420498,1.9328858252070884,1.6536501599244284,1.9328858252070884,2.209842094103378,0.5379358005786933,0.5544953271823483,0.553313318626124
69,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/69.pdb,0,5.521402715962429,2.16862461026039,1.1081762863038203,2.1686246102603897,0.2852453457583892,0.46294509285307206,0.4708228307377296,0.4702790250440051
70,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/70.pdb,0,5.486502070261676,2.4844904148612934,1.2908016416797177,2.484490414861293,0.2713827856802247,0.42889586383284484,0.4385669880443834,0.43788919077245203
71,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/71.pdb,0,5.288625385256766,0.14434358110897966,0.12521285032249366,0.1443435811089797,0.15293444883881077,0.32604196598996604,0.3294023367839429,0.3291645561430967
72,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/72.pdb,0,5.580267132593844,3.3524870697030087,2.267441203733786,3.3524870697030087,1.9620461557702051,0.5460037393417132,0.5601301536710099,0.5591279336438661
73,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/73.pdb,0,5.52246474369263,1.6687445117476811,0.9170489282752579,1.6687445117476805,0.3311214035585083,0.4711746145179471,0.47023667449759576,0.4702882165060071
74,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/74.pdb,0,5.582104927635453,3.391527478591755,2.7566288523671365,3.391527478591756,2.2771822979572502,0.5582561129923733,0.5570245482768563,0.5571021304700646
75,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/75.pdb,0,5.489343714132086,1.6840009368114321,0.892392177359419,1.6840009368114324,0.2540973406503209,0.42301282639945764,0.43518396605461696,0.4343267905837319
76,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/76.pdb,0,5.5153316893398925,3.20000034190041,1.6601269597388368,3.20000034190041,0.27104910763957984,0.45320565061882284,0.46155214656034327,0.4609687590627872
77,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/77.pdb,0,5.4627513363021025,0.3026020961451583,0.23771187715012526,0.3026020961451584,0.29724213767383656,0.4067397409600706,0.42205740247998413,0.42095468355187127
78,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/78.pdb,0,5.579106749681846,2.3410416192637538,1.5605786856071393,2.3410416192637538,1.3209324742373694,0.5623418587775209,0.5566057275926725,0.5570762067955024
79,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/79.pdb,0,5.577421259172951,2.0940679246583556,1.7831925353751277,2.094067924658356,2.4467924713314293,0.5492098260435418,0.5457661816176986,0.5460214657454922
80,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/80.pdb,0,5.577613266891004,5.191224332176941,4.447425176188292,5.191224332176941,6.07327910881514,0.5453533635628086,0.5490351320467962,0.5487397208557594
81,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/81.pdb,0,5.580420176932089,2.9823581095273752,2.138792066070508,2.9823581095273757,1.7620988220224592,0.5711218052236526,0.5566370979293684,0.5576981101415978
82,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/82.pdb,0,5.535871178864559,2.902784011236926,1.5061236618056695,2.902784011236925,0.33342732295802685,0.4803684080980559,0.4879166830221351,0.48738749434423706
83,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/83.pdb,0,5.570633078711021,1.0455233892512623,0.8716451734624187,1.0455233892512623,1.2046145876362755,0.54109392340425,0.5421400138740973,0.5420686051345996
84,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/84.pdb,0,5.480273421368395,0.3073147283770507,0.23102725483633021,0.3073147283770507,0.2964851286480777,0.42121011735492914,0.43552307819740443,0.434501649762901
85,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/85.pdb,0,5.5863118474441205,0.27161276689947444,0.2320413557931128,0.27161276689947444,0.28425378214592617,0.3986586277675494,0.4146980035207701,0.41355769705815143
86,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/86.pdb,0,5.582908203832338,3.090952708301878,2.716058944908635,3.090952708301878,3.4248714027843175,0.5565636685146279,0.5605113643054271,0.5602098691841979
87,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/87.pdb,0,5.460780518496624,1.5007865111988854,0.8050715157893747,1.5007865111988854,0.2620448980774627,0.4173801397392439,0.4222429533575683,0.42189689099105954
88,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/88.pdb,0,5.53247177598808,2.429258509425382,1.2890800962551257,2.4292585094253814,0.35001804659661523,0.47475909713138664,0.48455528833543243,0.48385658076131816
89,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/89.pdb,0,5.576637627368456,2.2154211376978488,1.8870439930311405,2.215421137697849,2.5888791072038972,0.5371043156023227,0.5437566036698203,0.5432735813608964
90,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/90.pdb,0,5.525633715240262,1.3267697677391455,0.7270115690844576,1.3267697677391455,0.3072445169194674,0.4751519106107164,0.4758586528564633,0.47580698143742245
91,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/91.pdb,0,5.5785587782552,2.376569118699876,2.0411134822241217,2.3765691186998756,2.721413078228334,0.5562881080846558,0.5599732599521463,0.559722518616919
92,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/92.pdb,0,5.508143250805307,1.2328837841934623,0.683624231533436,1.2328837841934628,0.3152351529647203,0.4439993781052275,0.45703105095651325,0.45614006722918704
93,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/93.pdb,0,5.421043511789613,0.27393902953835125,0.21257872476395848,0.27393902953835125,0.25480224588383427,0.3878131070842192,0.39788601001000456,0.3971686603045206
94,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/94.pdb,0,5.542382596585671,0.25565500510129957,0.21404774697583426,0.2556550051012996,0.25501859645320746,0.3837286594148197,0.3912273926319839,0.3906926043416756
95,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/95.pdb,0,5.575179605532425,1.2698425948554617,1.0728616001785036,1.2698425948554615,1.320955733676313,0.5544617617825504,0.5517357861058678,0.5519392392366037
96,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/96.pdb,0,5.463630300855621,0.3321166636810092,0.25951684552723,0.3321166636810092,0.32990629851449743,0.42273131099106476,0.4258211293149598,0.42560196369612074
97,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/97.pdb,0,5.580675224357395,3.5447685740849244,3.0510105310640303,3.544768574084925,3.213701244026804,0.5691698158876933,0.5586991581481427,0.559411645299558
98,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/98.pdb,0,5.523455556676772,1.0081672711945244,0.5922942602873045,1.0081672711945247,0.3209853339601681,0.45390075906392463,0.47291237653627355,0.47154759023101034
99,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/99.pdb,0,5.580441367120368,4.374173116108387,3.5691084470355476,4.374173116108386,3.4668657123215727,0.555636012044384,0.5595192710018189,0.5592808172055963
100,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/100.pdb,0,5.580818797102801,3.150157900672611,2.659815301757777,3.150157900672611,3.670929447690674,0.5515255590840858,0.558419614786083,0.5579374967718039
101,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/101.pdb,0,5.5930025114814015,0.2851527703221084,0.24236990012946724,0.2851527703221084,0.29769729987733984,0.40307853146086026,0.42115917566871053,0.4198766522165047
102,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/102.pdb,0,5.464653658227607,0.3099810293725208,0.25570720396584323,0.30998102937252087,0.3285242115732935,0.42289031435910335,0.42364447816916373,0.4235803041410224
103,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/103.pdb,0,5.457432408538626,0.3125125518041925,0.26870783412349725,0.31251255180419246,0.3374208458958529,0.41290890572088795,0.42235196304961226,0.421693982451302
104,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/104.pdb,0,5.572840004912077,2.0933047520647867,1.2305287970085965,2.0933047520647863,0.9035598680518,0.551726111681799,0.5491648356153548,0.5493571238090368
105,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/105.pdb,0,5.474358097279971,2.316815173035378,1.2154466698946018,2.3168151730353777,0.24890383141272945,0.4175051404214725,0.4295448348144215,0.42870759401762004
106,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/106.pdb,0,5.579149635606644,5.912637667700934,5.043101273850704,5.912637667700934,6.918633608078105,0.5590709777036593,0.5464008211576968,0.5473326126322743
107,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/107.pdb,0,5.581330980891957,5.293587111895942,4.640890134311678,5.293587111895942,6.056574688032918,0.5504797568710235,0.5614133451224563,0.5606330117334133
108,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/108.pdb,0,5.582510331529336,3.970541474961682,3.449399538986606,3.970541474961682,4.470000043167114,0.560731027627754,0.560203050813399,0.5602366746830959
109,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/109.pdb,0,5.570679190310316,2.7160223512082937,1.466131301770175,2.7160223512082933,0.7607376800401575,0.5307316602761378,0.550340250087473,0.5489373909886653
110,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/110.pdb,0,5.5248822399217765,3.114292868764433,1.6348951390938549,3.1142928687644336,0.3305782993978941,0.4593928752311588,0.47456290352292246,0.47348538801056556
111,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/weight/wrong_structure_right_weight/111.pdb,0,5.58129378080797,5.221265884803066,4.811569577809792,5.221265884803068,5.449386083783444,0.5632161222717671,0.5581065496299734,0.5584719753931158
